"TeamName","FG2Pct","FG3Pct","FTPct","BlockPct","OppFG2Pct","OppFG3Pct","OppFTPct","OppBlockPct","F3GRate","OppF3GRate","ARate","OppARate","StlRate","OppStlRate","DefensiveFingerprint","defeFG_Pct","defTO_Pct","defOR_Pct","defFT_Rate","eFG_Pct","TO_Pct","OR_Pct","FT_Rate","Tempo","AdjTempo","OE","AdjOE","DE","AdjDE","Pythag","Off_1","Off_2","Off_3","Def_1","Def_2","Def_3","Height","HgtC","HgtPF","HgtSF","HgtSG","HgtPG","HgtEff","Exp","Bench","PtsC","PtsPF","PtsSF","PtsSG","PtsPG","ORC","ORPF","ORSF","ORSG","ORPG","DRC","DRPF","DRSF","DRSG","DRPG","teamID","NumOfGames","WinPct","Margin_Victory","Margin_Loss","My_PPG","My_FGA","My_3FGP","My_FTA","My_FTP","My_Off_Reb","My_Def_Reb","My_Tot_Reb","My_Assists","My_TO","My_Ast_TO","My_Steals","My_Blocks","My_Fouls","My_Possessions","Opp_Pts","Opp_FGA","Opp_3FGP","Opp_FTA","Opp_FTP","Opp_Off_Reb","Opp_Def_Reb","Opp_Tot_Reb","Opp_Assists","Opp_TO","Opp_Ast_TO","Opp_Steals","Opp_Blocks","Opp_Fouls","Opp_Possessions","Margin_Victory_SD","Margin_Loss_SD","My_Pts_SD","My_FG___SD","My_3FG___SD","My_FTA_SD","My_FT___SD","My_Off_Reb_SD","My_Def_Reb_SD","My_Tot_Reb_SD","My_Assists_SD","My_TO_SD","My_Ast_TO_SD","My_Steals_SD","My_Blocks_SD","My_Fouls_SD","My_Possessions_SD","Opp_Pts_SD","Opp_FG___SD","Opp_3FG___SD","Opp_FTA_SD","Opp_FT___SD","Opp_Off_Reb_SD","Opp_Def_Reb_SD","Opp_Tot_Reb_SD","Opp_Assists_SD","Opp_TO_SD","Opp_Ast_TO_SD","Opp_Steals_SD","Opp_Blocks_SD","Opp_Fouls_SD","Opp_Possessions_SD","Tourney","TourneyType"
"North Dakota St.",45.1098,37.8182,69.395,10.5714,44.381,36.4341,74.6809,7.3852,35.4381,32.9502,42.8788,50.6116,0.073,0.0741,10.4,47.765,16.6389,23.36066,30.01277,49.2268,15.8875,26.50357,36.21134,61.4249,61.1768,103.5524,100.98,98.9607,100.0761,0.525829,20.3337,47.1324,32.5339,19.0038,50.4602,30.536,76.64,-1.71,-0.99,-0.68,0.5,2.77,-2.71,1.33,24.7,15.89,21.53,16.77,22.07,23.74,34.48,28.28,15.72,11.23,10.29,16.67,22.22,22.28,19.77,19.07,1295,30,0.7,9.380952381,-14.22222222,63.93333333,0.429623139,0.37400026,18.73333333,0.688163473,7.533333333,23.8,31.33333333,9.433333333,9.766666667,1.070883191,4.533333333,3.7,15.2,62.83166667,61.63333333,0.420145141,0.357051503,15.66666667,0.740292794,6.2,21.63333333,27.83333333,11.03333333,10.13333333,1.181946373,4.6,2.466666667,17.23333333,63.64166667,7.3652983,11.65952162,7.07561784,0.068445593,0.128370756,6.832646447,0.129323592,3.036937356,4.237761283,5.664976083,2.787698758,3.370084756,0.487843251,2.12916259,2.002584537,3.652113229,5.112615117,11.95532873,0.079676654,0.1433255,6.227488193,0.140333179,3.387604178,7.122007337,9.169226393,3.943421701,3.329422994,0.528975392,2.143152689,1.332183412,3.520220735,4.949060923,1,"champ"
"North Florida",51.0747,37.9747,72.782,9.3918,48.1139,31.4516,67.6667,8.5977,42.1209,27.6323,54.0962,46.863,0.0902,0.0931,12.1,47.8552,18.2388,32.00355,33.42618,53.5545,18.0478,28.90855,39.39573,67.5625,67.1157,109.6328,105.6915,101.3077,102.8381,0.578043,21.1169,43.5428,35.3403,19.1149,58.8512,22.0339,77.61,0.23,1.13,1.72,1.2,0.44,1.37,1.8,24.69,18.4,21.55,19.51,17.85,22.69,24.9,22.9,31.36,10,10.84,23.62,28.88,23.79,12.24,11.47,1316,31,0.64516129,14.25,-10.63636364,73.93548387,0.455992821,0.381367414,21.4516129,0.731429332,8,22.12903226,30.12903226,13.41935484,12.06451613,1.24402985,6.096774194,3.935483871,16.58064516,68.70564516,68.51612903,0.437017623,0.313277109,19.35483871,0.674375105,9.709677419,22.61290323,32.32258065,11.80645161,12.09677419,1.064463943,6.290322581,2.709677419,18.67741936,69.48387097,6.094648213,7.788102815,10.26948711,0.061977961,0.0934019,8.492501436,0.112113948,3.065941943,4.835576046,6.317921259,3.008589853,3.511272171,0.59217127,2.624942396,1.711441573,3.481131938,4.983162106,10.29197412,0.061533702,0.109598542,6.374681101,0.130362543,3.57951159,5.123003152,7.695830459,4.949204346,3.571692771,0.56276637,2.312193019,1.696929549,4.867491461,5.718571895,1,"champ"
"North Texas",47.7585,29.9363,63.36,9.7179,48.0669,34.1654,67.0492,9.2406,30.1151,40.1126,42.3831,51.6937,0.0997,0.1028,1,49.3429,20.3996,33.07544,38.17272,46.899,20.1414,31.06134,39.96164,66.4954,65.8511,96.3946,97.5199,102.9288,103.5082,0.335072,21.256,56.0386,22.7053,20.5942,46.3243,33.0816,77.11,-1.66,0.23,1.14,1.32,1.2,-1.44,2.14,28.09,19.92,20.68,24.9,18.64,15.86,36.49,34.87,14.19,6.72,7.74,22.32,24.89,18.21,18.73,15.85,1317,29,0.413793103,8.416666667,-13.17647059,64.24137931,0.424709314,0.301891229,21.55172414,0.628292877,9.310344828,20.62068966,29.93103448,9.689655172,13.27586207,0.837239807,6.655172414,3.206896552,17.82758621,68.13362069,68.48275862,0.428529413,0.334182568,21.03448276,0.658530587,10.10344828,21.93103448,32.03448276,12.10344828,13.24137931,1.062447241,6.862068966,3.482758621,18.17241379,68.23275862,5.264949854,7.875875302,9.002599515,0.081583361,0.12911093,6.780150688,0.1032856,3.752175067,6.726354315,9.059056378,3.106484557,3.816286075,0.503636971,3.187877284,1.970846634,4.375818009,4.78569425,10.44926754,0.065863527,0.100590297,8.200534646,0.128785914,3.166169696,5.502798213,7.158824518,3.763972328,4.014751126,0.673397695,2.325697099,2.046262964,3.625987211,4.45022122,0,""
"Northeastern",52.9004,38.835,72.4432,9.5626,48.7027,34.4144,68.7234,9.8701,30.8383,29.1492,59.8027,49.2925,0.0829,0.1095,9.6,49.5536,15.6255,25.61837,24.68487,54.5509,21.3534,29.64509,42.15569,63.4818,63.6675,107.2964,105.9926,101.1421,102.3957,0.597975,21.8696,52.4014,25.729,14.6154,59.457,25.9276,77.79,-1,0.88,1.39,1.96,2.43,-0.13,1.81,21.3,23.38,20.98,20.95,16.29,18.4,27.18,28.52,5.97,28.5,9.83,24.61,22.27,15.36,22.48,15.28,1318,34,0.676470588,9.739130435,-9.272727273,68.58823529,0.4911056,0.407257383,20.67647059,0.728932299,7.147058824,23.52941177,30.67647059,14.26470588,13.35294118,1.14248584,5.323529412,3.794117647,14.23529412,65.14485294,65,0.446943902,0.344750579,13.82352941,0.676178524,6.970588235,18.88235294,25.85294118,12.29411765,9.735294118,1.395904629,7.058823529,3.352941177,18.52941177,65.36029412,6.440054992,6.842381297,9.804506221,0.075411396,0.15389655,8.640007675,0.122659033,3.304105371,4.698389757,6.231496674,3.250257086,3.083507968,0.469198701,1.886484437,1.75429191,3.181945503,5.84933556,9.670323237,0.057197323,0.102723912,4.69990708,0.163235196,3.32561495,7.31028626,9.829246258,3.468729676,2.821012321,0.632836267,3.190337462,2.043205339,3.963739389,6.716561727,1,"champ"
"Northern Arizona",42.7839,35.4992,74.7761,11.1111,49.3333,33.0986,71.2828,10.0769,35.0166,33.5499,53.7931,46.9717,0.073,0.082,12.7,49.4389,17.3142,26.50376,40.51979,46.4484,18.125,34.90566,37.18091,65.0105,64.5739,104.0416,100.3413,103.0275,102.5973,0.436421,23.0345,46.069,30.8966,22.6075,51.3176,26.0749,76.79,-0.45,0.01,0.63,0.67,-0.21,-0.44,2.1,29.43,13.52,17.38,23.86,24.8,20.45,42.4,29.86,10.71,8.35,8.67,24.3,22.91,20.75,19.82,12.22,1319,32,0.5625,8.444444444,-10,67.96875,0.403874677,0.359180339,20.9375,0.735194699,10.84375,24.40625,35.25,12.1875,11.53125,1.19295589,4.78125,3.90625,19.03125,66.9453125,67.59375,0.440041846,0.335030329,21.4375,0.697666498,6.9375,19.15625,26.09375,10.90625,11.25,1.158471369,5.375,3.6875,18.4375,67.4015625,7.047921865,8.227533512,10.1488419,0.063737757,0.11252773,6.946512237,0.141735335,3.944038989,5.446865775,6.829726297,3.667094306,3.537671687,0.610324758,2.599433871,2.115371926,4.388286277,6.246694085,11.04787054,0.07389845,0.16378225,8.327713159,0.117707322,3.262074345,7.4144992,9.127623353,4.409369606,4.332919749,0.716641225,2.791114935,2.32014321,3.645036395,6.337866034,0,""
"Northern Colorado",51.4365,37.525,70.7581,5.7359,52.9221,40.177,70.4319,9.6386,31.7089,37.9449,45.7604,55.0279,0.0991,0.0684,0.3,55.7085,20.0378,34.30168,40.42982,52.9747,16.2054,33.75527,35.06329,64.1746,63.566,113.0122,107.6787,114.1934,116.1163,0.295762,18.9739,53.727,27.2991,20.3553,46.9515,32.6932,74.9,-0.94,-1.73,-0.2,-1.46,-4.49,-2.67,2.03,34.22,16.54,24.66,20.89,21.94,15.97,27.12,31.22,24.82,7.66,9.18,18.44,26.88,22.57,19.78,12.33,1294,28,0.464285714,10.46153846,-10.2,73.78571429,0.47262596,0.375474946,19.78571429,0.704724131,8.5,19.28571429,27.78571429,12.14285714,10.28571429,1.29803607,6.464285714,1.892857143,19.75,67.6125,74.39285714,0.482550487,0.401875123,21.5,0.712357395,8.428571429,20.46428571,28.89285714,14.07142857,12.53571429,1.177264178,4.464285714,3.714285714,18.25,67.49821429,10.06326144,6.826419266,11.70741184,0.071034499,0.132578763,6.202491392,0.114010458,3.226051365,5.740416444,6.075799858,3.903600292,3.275692099,0.614736735,2.899324862,1.196887498,3.596551847,6.085792882,12.12997293,0.074968095,0.123385183,6.568725002,0.124252042,3.132015934,4.8570845,6.651868497,3.47401541,2.755225915,0.440251639,1.895064601,2.034100818,3.835748032,6.204888786,0,""
"Northern Illinois",47.2303,32.2368,67.4286,8.5645,52.4729,33.9117,69.8997,10.7872,30.7071,43.3356,45.0237,54.6154,0.1169,0.104,-0.5,51.7772,21.4503,31.0989,40.87491,47.5758,21.6648,36.36364,47.13805,63.5039,62.9477,101.0759,101.4247,103.8131,102.0673,0.481853,25.0398,51.565,23.3952,21.6244,45.0078,33.3678,76.77,0.87,0.43,-0.23,0.22,-0.74,1.29,2,38.53,18.75,21.16,22.42,22.09,15.57,36.22,31.83,16.59,10.7,4.66,31.75,27.03,18.44,12.34,10.44,1296,29,0.448275862,8.692307692,-10.0625,65,0.428666465,0.324838888,24.13793103,0.686372119,10.51724138,21.72413793,32.24137931,9.862068966,13.75862069,0.789955209,7.517241379,2.448275862,19.17241379,65.9137931,66.65517241,0.445013775,0.339914495,20.62068966,0.687885449,7.965517241,18.48275862,26.44827586,12.24137931,13.34482759,1.036754739,6.689655172,3.827586207,20.03448276,65.62241379,8.498868703,7.928587516,9.7650982,0.076287047,0.118429723,8.205939216,0.097112784,3.897074816,4.21643512,6.947019774,3.777037179,3.203292641,0.472367756,2.873781601,1.638514286,4.392111155,4.525219935,9.596412507,0.067555114,0.07176848,7.697002167,0.105625751,2.872066934,4.649275594,6.684663721,3.970023142,4.286822517,0.549570164,3.163445774,2.952831154,5.039010381,5.108323673,0,""
"Northern Iowa",53.9387,39.7373,72.5938,8.0868,43.787,31.5705,71.4612,8.3151,39.9869,38.0952,53.6054,47.7379,0.1018,0.0846,6,45.1465,19.3135,26.94836,26.73993,56.2049,17.9636,26.85393,40.24951,57.4039,58.5009,112.4972,113.7883,92.7107,93.2432,0.908044,20.6305,45.7116,33.6579,17.4665,49.5536,32.9799,76.9,-0.5,-0.19,0.64,0.46,0.79,-0.69,2.16,37.23,28.81,18.95,15.02,15.52,21.7,29.72,35.08,26.74,1.44,7.02,27.05,23.3,18.52,13.28,17.86,1320,33,0.909090909,12.93333333,-7.666666667,65.36363636,0.488706675,0.40422057,18.57575758,0.737918544,6.090909091,21.81818182,27.90909091,11.93939394,10.24242424,1.279695935,5.939393939,2.484848485,14.36363636,59.12651515,54.3030303,0.39099865,0.311867794,13.27272727,0.711602286,7.272727273,19.48484849,26.75757576,9.303030303,10.93939394,1.010564139,4.939393939,2.303030303,18.54545455,59.60757576,6.016834621,5.686240703,8.436595069,0.076060292,0.103269195,7.7420536,0.102169165,3.403707871,3.422851018,5.150022065,3.578926113,3.102723633,0.559846072,2.69187892,1.839178011,3.990756365,7.0841205,11.44684686,0.062862261,0.086028208,6.130215776,0.164363581,3.955002586,5.701541525,8.849542019,3.468472723,2.946813893,1.007983315,2.560998267,1.66742407,4.008513667,6.789590162,1,"champ"
"Northern Kentucky",51.8974,33.4471,66.5245,8.3246,49.2097,35.4962,72.8636,10.359,37.54,35.5737,47.5783,50.8423,0.0853,0.0837,8.2,50.6449,16.5682,30.01095,45.28174,51.2492,17.7712,28.54123,30.04484,64.7413,63.9309,104.7701,102.9335,107.9808,108.7273,0.34757,16.318,52.9289,30.7531,24.5703,47.2194,28.2103,75.61,-2.44,-1.56,-0.99,0.3,-0.58,-4,1.72,37.56,19.21,21.14,18.69,23.56,17.39,27.92,32.72,22.28,11.34,5.75,23.85,22.95,21.33,16.46,15.41,1297,28,0.392857143,15.18181818,-13.70588235,68.28571429,0.450353324,0.337131419,16.75,0.644656731,8.464285714,21.57142857,30.03571429,11.92857143,11.42857143,1.125727832,5.571428571,2.821428571,20.42857143,66.67053571,70.64285714,0.44592408,0.360549416,23.82142857,0.736446271,8,22.64285714,30.64285714,11.85714286,10.67857143,1.200622394,5.464285714,3.607142857,16.35714286,66.60089286,8.704230946,8.364842392,12.91240329,0.078287016,0.130337376,5.4814502,0.168149276,3.060890004,5.500360739,7.681059644,3.962122247,3.155577912,0.461505825,2.3948799,1.516662306,3.938683475,4.458460816,10.66393814,0.080424448,0.107656944,6.992342751,0.118852979,3.288588575,6.159691465,8.000992002,3.698991712,2.553915968,0.552286278,2.673354708,2.216759158,3.99271824,4.773268942,0,""
"Northwestern",48.2592,35.9055,73.1656,11.2511,43.8344,37.6789,66.725,7.8337,38.0467,36.1494,63.2737,59.5304,0.0598,0.0847,-2.6,48.4195,15.4634,30.92692,32.81609,50.3895,18.0998,27.61715,28.57999,60.5014,60.4116,102.6982,105.8718,105.2305,102.2582,0.598538,17.1837,49.1384,33.678,18.4414,47.1442,34.4143,77.75,2.12,0.08,0.68,0.44,2.12,2.19,1.2,30.22,21.67,18.34,16.1,23,20.88,44.9,23.66,17.8,6.91,6.73,27.92,23.48,22.31,13.72,12.56,1321,32,0.46875,11.66666667,-12.35294118,63.46875,0.434272069,0.354261307,14.90625,0.736013386,6.9375,21.0625,28,14.375,10.78125,1.454111817,3.6875,3.9375,17.875,63.08046875,64.5625,0.419879118,0.361236788,17.84375,0.655692932,9.1875,21.65625,30.84375,13.46875,9.375,1.756289024,5.21875,2.53125,15,63.03828125,12.86005258,7.921025632,11.47222277,0.054184431,0.09307607,6.103195223,0.103276273,3.340248204,7.845021022,9.346381049,4.187153934,3.066303596,0.604252592,2.455244551,2.781708688,3.773848895,5.097385218,11.44111855,0.088431636,0.109129706,5.892090789,0.150193765,3.306274582,5.433524223,7.492402065,4.11906954,3.328760304,1.072462475,1.946616171,2.124881401,3.510353351,5.348254857,0,""
"Northwestern St.",51.8282,36.6013,74.918,10.0769,51.6652,39.2308,69.1108,9.0494,35.8734,30.751,52.2124,53.2756,0.0965,0.0766,2.7,53.8734,19.9989,39.3,37.90656,52.9308,16.019,30.23023,35.75615,74.4486,72.8853,112.7389,111.4408,112.6271,115.246,0.40465,20.1944,50.1105,29.6951,19.5585,53.4216,27.0199,74.68,-1.42,-2.39,-2.13,-1.78,-2.21,-3.82,1.55,37.54,12.98,14.93,24.81,21.58,25.7,28.25,26.93,20.77,15.49,8.55,24.22,20.27,19.85,16.67,18.98,1322,27,0.555555556,12.33333333,-15.58333333,83.81481482,0.465677818,0.372067528,22.59259259,0.756074402,9.481481482,19.2962963,28.77777778,15.2962963,11.85185185,1.492620518,7.185185185,4.37037037,19.2962963,76.32407407,83.88888889,0.480734345,0.385457616,23.74074074,0.692468488,13,26.22222222,39.22222222,15.96296296,14.66666667,1.212070482,5.703703704,3.666666667,19.92592593,75.53611111,9.044861735,9.643257968,12.09588944,0.069411383,0.094234087,6.698215947,0.108534499,2.694301256,6.689916723,7.479887563,4.026974574,3.570215504,0.824924623,3.340163942,1.944383393,4.055526285,6.218170804,14.13488139,0.067269641,0.144909959,6.466437568,0.130188865,4.763644371,7.963055721,11.2295398,5.309508752,4.057282152,0.642898307,2.4308089,2.019139192,4.008893248,6.626013469,0,""
"Notre Dame",58.3993,39.2458,73.9826,9.0501,47.4196,32.9212,70.1944,6.6843,38.64,32.6109,54.3915,51.1216,0.1059,0.0796,2.5,48.0595,17.3766,31.60494,23.33669,58.5807,14.4353,28.0754,37.12898,64.1137,64.1292,121.2585,122.2311,101.4073,99.6672,0.912686,18.9925,49.5522,31.4552,14.5609,56.81,28.629,77.32,0.4,-0.93,0.32,2.3,1.2,-0.53,1.75,20.89,21.88,19.37,20.02,20.02,18.71,37.75,17.85,12.71,12.71,18.99,25.96,19.72,20.31,20.31,13.7,1323,34,0.852941177,17.03448276,-9.2,78.82352941,0.510199981,0.391705751,20.23529412,0.731754365,7.205882353,23.41176471,30.61764706,15.11764706,9.294117647,1.804553107,6.882352941,3.558823529,14.20588235,66.2,65.64705882,0.427498549,0.336883848,13.61764706,0.69962171,9.647058824,22.91176471,32.55882353,12.73529412,11.11764706,1.244410297,5.176470588,2.235294118,16.97058824,66.29191177,13.4363121,11.77709642,11.29620636,0.076600509,0.098207426,5.33177339,0.118514279,2.81531969,4.652256846,5.715554036,3.88286606,2.865990883,0.83227406,2.648781377,1.909960756,3.548618269,5.364805343,10.40361928,0.073960868,0.100262999,6.831365744,0.148431015,4.021776729,6.393024831,9.319875069,4.440234935,3.426852128,0.534240933,2.563976413,1.478304179,3.176478841,5.427150881,1,"champ"
"Oakland",51.2548,35.9498,68.5759,4.7452,52.5483,35.906,70.6954,8.6873,38.0753,34.3714,58.9474,56.8966,0.0832,0.1149,0.6,52.9988,15.9462,30.87649,34.83276,52.2714,18.6854,30.185,38.61327,66.5777,66.6328,107.3304,108.6449,110.6256,107.9998,0.517116,20.2099,48.4489,31.3412,18.8521,52.8035,28.3444,76.99,0.8,0.78,1.41,1.7,-3.04,1.58,1.77,24.19,20.97,18.33,17.02,17.75,25.93,42.26,30.03,10.82,7.9,8.99,27.41,27.42,12.7,13.38,19.08,1324,30,0.466666667,9.857142857,-13.1875,73.06666667,0.454509327,0.357468168,21.53333333,0.679586477,8.7,21.7,30.4,14.93333333,12.6,1.271013522,5.666666667,1.8,17.66666667,69.895,75.5,0.469963324,0.359962034,20.13333333,0.700285562,8.666666667,23.03333333,31.7,15.4,10.83333333,1.547038299,7.833333333,3,18.96666667,69.53,6.608353023,9.224740285,10.75409572,0.061670919,0.080046995,7.304855888,0.104651748,3.302559091,4.488683088,6.349585922,4.46390376,3.157912886,0.521175416,2.279342515,1.399507303,4.551114553,4.321679511,11.42215029,0.063679678,0.128899863,8.410721128,0.141287729,2.986559932,4.619921878,5.954714157,3.663425945,3.006697505,0.637389734,2.245045631,1.575677194,4.374560733,5.420763084,0,""
"Ohio",48.9914,34.0125,73.4568,10.6897,46.8103,35.935,73.0298,7.877,37.9988,34.6479,46.63,45.9424,0.0761,0.0929,7.5,49.2676,15.4185,30.47882,32.16901,49.7618,18.6802,25.94385,28.9458,67.1832,66.9642,100.066,101.9382,107.2591,106.7963,0.369256,17.6036,50.2959,32.1006,19.2521,50.1385,30.6094,76.62,0.1,1.27,1.3,-0.97,-1.93,1.37,1.68,28.49,25.04,18.65,16.83,18.93,20.55,32.97,31.63,16.41,13.47,5.52,28.26,27.16,16.45,12.79,15.33,1325,30,0.333333333,13.1,-13.45,67.6,0.433302665,0.334914631,16.2,0.725634811,7.6,22.7,30.3,11.36666667,12.7,0.935676731,5.133333333,4.266666667,17.06666667,68.72833333,72.2,0.431277112,0.353970265,19.03333333,0.705021914,9.033333333,24.56666667,33.6,11.86666667,10.26666667,1.277943908,6.266666667,2.8,16.36666667,69.44083333,10.32203684,8.133588578,12.63165154,0.083844301,0.130171633,7.102209467,0.125521586,2.313379376,6.170843568,6.742300845,3.934667609,2.768667051,0.390089694,1.942861972,1.998850244,3.731814141,3.838646119,10.00482642,0.062944919,0.095618922,6.019985871,0.177864648,3.134714785,4.739295258,5.869852844,4.644116288,3.02784017,0.705988599,2.55873532,2.28035085,4.197563606,4.425024271,0,""
"Ohio St.",53.9422,37.1901,67.8354,14.7498,45.8297,31.8444,69.7211,7.338,32.0785,37.8614,55.5677,57.3351,0.1173,0.0757,-2.4,46.563,22.0851,31.38748,27.3868,54.5334,17.0201,34.12844,34.78261,66.1778,66.3547,113.8003,111.6127,94.655,94.7491,0.86804,17.7858,55.2358,26.9784,17.0151,50.7535,32.2314,77.56,0.44,0.27,1.33,1.4,1.04,0.71,1.6,30.44,15.82,18.85,24.59,24.44,16.3,34.08,15.66,14.08,23.89,12.29,24.79,18.38,20.9,22.35,13.58,1326,33,0.696969697,22.73913044,-8,75.81818182,0.487680889,0.372695345,19.87878788,0.665186778,9.878787879,23.33333333,33.21212121,15.42424242,11.21212121,1.4724061,7.787878788,5.090909091,16.03030303,67.92727273,62.39393939,0.410532917,0.319414935,15.21212121,0.706013365,9.393939394,20.06060606,29.45454546,12.90909091,14.12121212,0.999359076,5.03030303,2.848484849,17.96969697,67.52878788,15.98071961,6.236095645,14.02108801,0.097191682,0.115850052,7.598345115,0.114593278,3.680672287,6.101570836,7.457201116,5.350410633,3.179598793,0.659758451,3.02858853,2.296241989,4.626586542,5.763924592,9.027525249,0.075168817,0.085562341,8.380623395,0.120444044,4.069239747,6.20453158,9.347763466,3.963612907,4.143953244,0.52808655,2.615875194,2.412483318,4.088741008,5.882442497,1,"atlarge"
"Oklahoma",48.3534,34.3402,73.5294,12.8697,42.3661,30.9262,65.3846,10.2008,33.5646,33.7394,48.8998,48.9684,0.1006,0.0952,5.5,43.7235,20.1682,31.49171,28.91949,49.413,17.6643,30.89789,32.65742,68.1552,67.6453,104.8258,109.3167,91.3524,88.9087,0.915007,19.5482,52.3023,28.1494,17.7789,52.7888,29.4323,76.85,-0.72,1.22,-0.58,1.04,-0.03,0.5,1.83,22.81,16.38,18.37,24.49,24.48,16.29,33.51,29.41,15.41,15.2,6.47,26.17,25.25,17.46,16.83,14.29,1328,32,0.6875,16.59090909,-7.1,71.9375,0.437479912,0.351368515,19.125,0.739866561,9.5,25.96875,35.46875,12.5,12,1.198264914,6.90625,5.03125,16.40625,70.146875,62.75,0.38589946,0.311657998,17.0625,0.641777671,10.625,24.25,34.875,11.125,13.5625,0.890674771,6.53125,3.96875,17.90625,70.0421875,10.67109621,6.27959659,10.24517983,0.07531025,0.094826403,6.56358478,0.113516294,3.110855084,6.034761534,7.197599846,3.910284207,4.272945649,0.628220735,2.26273279,2.776449055,3.617692858,5.056645859,12.02148614,0.085971309,0.118433593,6.729508921,0.139848588,3.443085638,5.645437781,7.848361243,3.973703887,3.843196754,0.434031317,3.85197373,2.669835986,4.12982367,5.89653547,1,"atlarge"
"Oklahoma St.",48.9989,34.6218,73.0832,14.1509,43.4906,34.2685,68.3812,11.1697,38.5363,32.0077,50.5216,53.1646,0.1202,0.0923,8.9,46.0231,21.1957,33.13897,42.39897,50.1295,18.5656,26.94301,39.70207,64.1401,63.2808,103.2058,109.4181,97.5637,96.2315,0.814091,22.4449,46.5932,30.9619,23.9534,48.8606,27.186,75.73,0.01,0.32,-0.3,-3.23,-1.46,0.33,1.99,29.66,12.48,28.14,17.02,22.69,19.68,43.6,20.24,19.15,8.3,8.71,29.19,22.52,14.63,15.95,17.7,1329,30,0.566666667,14.47058824,-10.53846154,66.53333333,0.438292929,0.351054618,20.43333333,0.724300275,7.233333333,20.43333333,27.66666667,11.3,11.8,1.064182911,7.766666667,5,19.23333333,65.73916667,62.9,0.406728921,0.334891568,22.03333333,0.683437513,9.766666667,23.4,33.16666667,11.2,13.53333333,0.894097969,5.966666667,3.533333333,18.43333333,66.2325,7.787150049,6.628415907,9.680172887,0.064382955,0.124290399,8.771754566,0.100244892,3.318530349,7.010747087,9.267419138,4.120177432,3.021760163,0.607422661,3.255587593,2.626128657,4.36825013,5.397819177,9.869318532,0.0728205,0.124526201,7.941524796,0.103867153,3.607304212,6.049223376,7.741884887,3.39776803,3.739199005,0.368479886,2.442205523,3.036937356,4.005886473,5.329646872,1,"atlarge"
"Old Dominion",48.7314,33.1532,67.4157,11.1354,45.8515,30.9982,65.7046,7.699,32.6855,38.3995,55.7355,49.7487,0.1039,0.0771,8.7,46.0995,21.2519,26.80723,39.60995,49.0577,17.6837,36.00377,31.44876,61.0147,60.4134,106.5012,105.0135,92.5891,95.5649,0.747299,17.769,54.9852,27.2458,22.0137,47.7816,30.2048,76.45,-0.84,-0.25,-0.76,-0.7,1.48,-1.09,1.8,34.48,18.87,15.39,22.17,23.09,20.49,36.12,37.76,12.1,7,7.03,24.76,23.66,17.68,16.73,17.17,1330,31,0.774193548,14.33333333,-10.85714286,65.35483871,0.437054693,0.338596101,17.22580645,0.66446187,11,22.90322581,33.90322581,13.32258065,10.41935484,1.453811166,6.387096774,3.322580645,17.51612903,62.37580645,56.70967742,0.406148552,0.321461756,19,0.636451566,6.741935484,17,23.74193548,9.612903226,12.83870968,0.844213639,4.741935484,2.838709677,16.83870968,63.08951613,8.991138955,5.047394425,8.463838322,0.057702061,0.107625806,6.135740528,0.125271531,3.651483717,4.533981611,5.957375478,4.085642314,3.556910584,0.80042735,2.848127096,1.739484536,4.105857342,3.788917413,9.950522761,0.084438863,0.116740306,6.618156843,0.123627093,3.161937612,7.052186422,8.90680542,2.928906728,4.282497513,0.421025974,2.380024397,1.485412944,3.908083709,4.373184262,0,""
"Oral Roberts",45.5197,34.6723,71.9101,9.6661,48.594,36.9072,71.2871,9.8566,29.7671,29.8829,45.5357,45.4918,0.082,0.0876,13.2,50.6161,18.7846,31.0101,37.33826,47.4512,18.0757,30.05837,44.80806,65.3025,65.3846,102.2076,102.6751,105.2439,106.3511,0.400225,25.3465,50.297,24.3564,20.8193,53.3012,25.8795,75.9,-1.57,-1.15,-1.17,0.3,-0.24,-2.72,1.63,36.71,20.5,14.4,24.11,28.3,12.68,38.72,23.69,14.13,18.04,5.42,23.93,21.13,19.43,24.35,11.15,1331,30,0.533333333,7.5,-12.5,67.33333333,0.424835669,0.347220687,23.73333333,0.719932168,8.966666667,22.1,31.06666667,10.2,11.86666667,0.950376312,5.4,3.666666667,19.1,67.14,69.16666667,0.451710684,0.361185421,20.2,0.713676683,8.966666667,22.93333333,31.9,11.1,12.23333333,1.029012973,5.766666667,3.666666667,20.63333333,66.96166667,5.609515725,9.669539803,12.58716734,0.090630222,0.126027604,8.909248714,0.124830858,3.378260452,5.128352562,6.20307673,3.346640106,3.757597667,0.411717086,2.74929458,1.988472527,4.325944186,7.173014564,10.11002689,0.062208953,0.12099712,6.733344714,0.123833227,3.709106532,5.105327396,7.11651794,3.273193105,4.190986497,0.567436507,2.430883667,3.099870224,4.745112428,7.285858804,0,""
